"","GEOID_1","INT.x","DU","Total_HU","Total","pctle5","pct5_11","pct12_17","pct50_64","pct65over","pctAfAm","pctHis","pctOther","pctFPL100","pctFPL125","pctFPL150","pct_u1950","pct_o1950","pct_u10","pct_10t19","pct_20t49","pct_o50","pct_asthma_q1","pct_asthma_q2","pct_asthma_q3","pct_asthma_q4","pct_asthma_q5","pct_asthma_q6","pct_asthma_q7","pct_asthma_q8","pct_asthma_q11","pct_asthma_q9","pct_asthma_q10","INT","distance","weights","subclass"
"4221",360810163003,1,976,1056,2108,4.7438330170778,2.60910815939279,6.87855787476281,20.4933586337761,23.5294117647059,21.5370018975332,64.9430740037951,9.96204933586338,31.2144213,16.0815939,10.3889943,75.2840909090909,24.7159090909091,4.16666666666667,25.2840909090909,68.844696969697,1.70454545454545,5.38793103448276,5.38793103448276,3.23275862068966,3.23275862068966,18.3189655172414,8.62068965517241,12.9310344827586,5.38793103448276,7.54310344827586,9.69827586206897,15.0862068965517,1,0.171942824221895,1,"99"
"4334",360810254004,1,284,346,902,11.9733924611973,3.99113082039911,15.5210643015521,17.7383592017738,6.5410199556541,59.9778270509978,22.7272727272727,17.2949002217295,35.5875831,18.7361419,1.6629712,32.6589595375723,67.3410404624277,37.8612716763006,40.4624277456647,12.7167630057803,8.95953757225434,13.6986301369863,18.2648401826484,13.6986301369863,13.6986301369863,9.1324200913242,22.8310502283105,13.6986301369863,0,9.1324200913242,13.6986301369863,13.6986301369863,1,0.0277056924229783,1,"100"
"4459",360810334021,0,0,1161,2423,3.42550557160545,3.13660751134957,12.2162608336773,21.4197276104003,18.4894758563764,97.3173751547668,2.68262484523318,0,2.3937268,4.3747421,2.6000825,2.15331610680448,97.8466838931955,0,0,2.15331610680448,97.8466838931955,0,1.03412616339193,3.1023784901758,0,4.13650465356774,1.03412616339193,0,2.06825232678387,1.03412616339193,1.03412616339193,1.03412616339193,0,0.143827584661723,0.515217391304348,"3"
"4460",360810334022,0,0,892,1378,6.38606676342525,1.81422351233672,4.86211901306241,26.77793904209,29.4629898403483,94.7750362844702,5.22496371552975,0,13.3526851,0,7.1843251,2.46636771300448,97.5336322869955,6.05381165919283,0,0,93.9461883408072,2.58064516129032,1.29032258064516,3.87096774193548,2.58064516129032,3.87096774193548,1.29032258064516,2.58064516129032,0,0,0,1.29032258064516,0,0.255299602282969,1.0304347826087,"25"
"4462",360810334024,0,0,1401,3142,1.78230426479949,2.38701464035646,10.2164226607257,24.0611075747931,18.2049649904519,88.9560789306174,5.41056651814131,2.03691915977085,12.4124761,6.5563335,1.4003819,5.71020699500357,94.2897930049964,1.85581727337616,1.85581727337616,7.20913633119201,89.0792291220557,3.01204819277108,0.753012048192771,0.753012048192771,0.753012048192771,0,1.50602409638554,1.50602409638554,0,0,0.753012048192771,0,0,0.183926540533074,0.515217391304348,"92"
"4463",360810334025,0,0,1098,2309,4.11433521004764,3.50801212646167,12.1697704634041,16.9337375487224,18.7527067994803,93.3304460805544,6.66955391944565,0,11.5201386,2.9883066,8.531832,6.83060109289618,93.1693989071038,0,9.38069216757741,2.73224043715847,87.8870673952641,2.42718446601942,0,1.21359223300971,0,2.42718446601942,1.21359223300971,0,1.21359223300971,4.85436893203883,2.42718446601942,0,0,0.235889593044255,1.0304347826087,"77"
"4578",360810455004,0,0,867,2224,4.31654676258993,2.24820143884892,11.2410071942446,27.5179856115108,14.2985611510791,64.7482014388489,24.955035971223,0,11.3758993,0,18.6600719,5.76701268742791,94.2329873125721,0,7.61245674740484,2.19146482122261,90.1960784313726,1.0752688172043,2.1505376344086,1.0752688172043,0,0,5.37634408602151,3.2258064516129,0,1.0752688172043,2.1505376344086,6.45161290322581,0,0.298420836376742,1.0304347826087,"36"
"5085",360810855003,0,0,558,1160,1.12068965517241,10.6896551724138,5.3448275862069,25.0862068965517,7.67241379310345,8.01724137931034,10.948275862069,75.948275862069,38.9712293,3.8360942,7.2362685,49.2831541218638,50.7168458781362,2.8673835125448,5.73476702508961,15.5913978494624,75.8064516129032,5.26315789473684,2.63157894736842,2.63157894736842,5.26315789473684,13.1578947368421,13.1578947368421,0,0,2.63157894736842,2.63157894736842,10.5263157894737,0,0.00907107948115151,0.515217391304348,"94"
"5173",360810972021,0,0,1171,2886,9.39015939015939,14.2411642411642,11.3998613998614,16.008316008316,6.61815661815662,63.8253638253638,26.7844767844768,3.36105336105336,35.2737353,5.6826057,7.7616078,12.7241673783091,87.2758326216909,23.9111870196413,9.73526900085397,2.30572160546541,64.0478223740393,27.5650842266462,15.3139356814701,21.4395099540582,24.5022970903522,22.9709035222052,12.2511485451761,26.0336906584992,15.3139356814701,12.2511485451761,15.3139356814701,19.9081163859112,0,0.0843969688304884,0.515217391304348,"64"
"5175",360810972032,0,0,694,2126,7.66698024459078,9.31326434619003,19.6142991533396,12.1354656632173,4.13922859830668,32.4082784571966,65.1458137347131,3.10442144873001,45.5315146,24.4590781,10.7714017,59.9423631123919,40.0576368876081,2.88184438040346,0,23.7752161383285,73.342939481268,17.3410404624277,17.3410404624277,11.5606936416185,14.4508670520231,26.0115606936416,20.2312138728324,8.67052023121387,11.5606936416185,20.2312138728324,17.3410404624277,11.5606936416185,0,0.442810792774691,2.06086956521739,"86"
"5176",360810972033,1,712,806,2158,14.3188137164041,5.79240037071362,16.8674698795181,11.0287303058387,6.76552363299351,81.1862835959221,9.08248378127896,3.98517145505097,54.8180924,2.6548673,7.1779744,32.1339950372208,67.8660049627792,3.97022332506203,1.98511166253102,10.6699751861042,83.3746898263027,20.8333333333333,13.0208333333333,15.625,23.4375,18.2291666666667,18.2291666666667,15.625,23.4375,10.4166666666667,31.25,5.20833333333333,1,0.39617339474191,1,"101"
"5177",360810972034,0,0,802,2192,2.64598540145985,11.8156934306569,27.1897810218978,13.1843065693431,8.98722627737226,55.0638686131387,36.2682481751825,3.74087591240876,52.0072993,7.1167883,10.1277372,21.8204488778055,78.1795511221945,10.5985037406484,2.11970074812968,16.3341645885287,70.9476309226933,12.3456790123457,6.17283950617284,10.2880658436214,8.23045267489712,14.40329218107,6.17283950617284,4.11522633744856,8.23045267489712,6.17283950617284,10.2880658436214,14.40329218107,0,0.564881999691089,2.06086956521739,"72"
"5178",360810972041,1,417,495,1268,11.3564668769716,8.4384858044164,7.25552050473186,18.2965299684543,18.0599369085174,51.813880126183,41.9558359621451,9.62145110410095,28.7066246,12.5394322,15.5362776,35.5555555555556,64.4444444444444,17.1717171717172,9.6969696969697,62.2222222222222,10.9090909090909,13.0151843817787,0,2.16919739696312,4.33839479392625,6.50759219088937,2.16919739696312,2.16919739696312,2.16919739696312,4.33839479392625,4.33839479392625,8.67678958785249,1,0.117952688441701,1,"102"
"5212",360810998023,0,0,882,1189,0,4.62573591253154,0,5.55088309503785,83.7678721614802,14.5500420521447,9.25147182506308,9.25147182506308,56.3492063,26.1022928,4.6737213,13.0385487528345,86.9614512471655,0,11.5646258503401,4.42176870748299,84.0136054421769,0,0.941619585687382,1.88323917137476,0,0,2.82485875706215,0,2.82485875706215,0,0.941619585687382,4.70809792843691,0,0.834150225451496,2.06086956521739,"23"
"5221",360811010013,0,0,1270,2628,5.441400304414,4.5662100456621,6.16438356164384,15.0304414003044,23.6681887366819,45.7762557077626,29.8325722983257,2.35920852359208,34.6185738,13.7645108,4.8922056,8.97637795275591,91.0236220472441,17.7165354330709,2.36220472440945,8.26771653543307,71.6535433070866,6.88298918387414,0.983284169124877,1.96656833824975,1.96656833824975,1.96656833824975,1.96656833824975,0.983284169124877,4.91642084562439,4.91642084562439,1.96656833824975,1.96656833824975,0,0.0790341525802439,0.515217391304348,"64"
"5341",360811227015,0,0,673,1487,4.70746469401479,0,0,44.2501681237391,18.6953597848016,28.782784129119,27.3032952252858,15.9381304640215,18.8971083,25.1513114,0,11.1441307578009,88.8558692421991,6.2407132243685,10.8469539375929,68.3506686478455,14.5616641901932,2.13675213675214,4.27350427350427,1.06837606837607,2.13675213675214,3.2051282051282,3.2051282051282,7.47863247863248,1.06837606837607,1.06837606837607,1.06837606837607,1.06837606837607,0,0.262162169122311,1.0304347826087,"25"
"5347",360811227025,1,407,302,560,0,4.28571428571429,19.2857142857143,29.4642857142857,21.6071428571429,25,38.75,27.8571428571429,45.1785714,0,8.5714286,48.3443708609272,51.6556291390728,30.4635761589404,1.98675496688742,52.317880794702,15.2317880794702,27.972027972028,27.972027972028,10.4895104895105,20.979020979021,13.986013986014,24.4755244755245,10.4895104895105,6.99300699300699,13.986013986014,27.972027972028,27.972027972028,1,0.0397542193579529,1,"104"
"5514",360850007004,0,0,917,2068,7.15667311411992,2.12765957446809,8.22050290135397,18.2301740812379,19.5357833655706,59.6711798839458,20.7930367504836,5.56092843326886,17.8433269,13.7814313,1.7408124,20.2835332606325,79.7164667393675,4.03489640130862,6.76117775354417,0,89.2039258451472,3.84122919334187,5.12163892445583,1.28040973111396,3.84122919334187,2.56081946222791,2.56081946222791,3.84122919334187,0,1.28040973111396,1.28040973111396,0,0,0.0830503585371597,0.515217391304348,"21"
"5545",360850040003,0,0,976,2757,0.906782734856728,8.19731592310482,10.8088501994922,16.177003989844,14.6173376858905,74.9727965179543,25.0272034820457,0,40.0072543,0.9067827,0,13.1147540983607,86.8852459016393,15.6762295081967,0,0,84.3237704918033,9.4228504122497,8.24499411071849,0,2.35571260306243,8.24499411071849,0,2.35571260306243,4.71142520612485,2.35571260306243,8.24499411071849,4.71142520612485,0,0.105937614100591,0.515217391304348,"89"
"5691",360850173002,1,502,537,1057,5.4872280037843,4.16272469252602,17.3131504257332,17.6915799432356,14.8533585619678,38.1267738883633,33.6802270577105,12.2043519394513,55.8183538,7.0009461,4.8249763,26.4432029795158,73.5567970204842,4.28305400372439,0,69.8324022346369,25.8845437616387,8.72093023255814,5.81395348837209,5.81395348837209,5.81395348837209,5.81395348837209,5.81395348837209,5.81395348837209,5.81395348837209,8.72093023255814,2.90697674418605,2.90697674418605,1,0.381966259219851,1,"105"
"5702",360850181001,0,0,109,446,0,0,0,9.41704035874439,80.2690582959641,5.38116591928251,5.38116591928251,12.780269058296,61.5873016,3.1746032,14.6031746,22.0183486238532,77.9816513761468,0,0,8.25688073394496,91.743119266055,0,0,0,0,0,0,0,0,0,0,0,0,0.486626317274113,2.06086956521739,"43"
